	1	2	3	4	5
GSM462354.CEL	2.020935	0.0	2.9984176	1.1604458	4.3057013
GSM462355.CEL	1.0424306	0.0	3.122762	0.784527	4.845425
GSM537320.CEL	0.0	0.0	0.0	0.0	0.0
GSM537321.CEL	0.0	0.0	0.0	0.0	0.0
GSM541640.CEL	0.77785426	3.3362188	0.0	2.353743	3.0238118
GSM541641.CEL	0.95514095	3.4468288	0.0	2.1746235	3.1731606
GSM541642.CEL	0.34795558	0.0	3.211708	1.2429843	1.5662454
GSM541643.CEL	0.0	0.0	3.4169497	0.88885176	1.3822211
GSM541644.CEL	0.0	0.0	2.2222009	3.5435872	0.9164911
GSM541645.CEL	0.0	0.0	2.6465955	3.4185376	0.7730684
GSM541646.CEL	0.0	0.0	0.43761462	0.13189721	0.12243995
GSM541647.CEL	0.0	0.0	0.10996789	0.20694625	0.0
GSM541648.CEL	1.0079148	0.0	4.023749	0.0	2.549148
GSM541649.CEL	0.91803277	0.0	4.176036	0.0	2.3853374
GSM546244.CEL	2.3245013	4.477339	0.0	0.7003245	3.3821754
GSM546245.CEL	2.3215597	4.3943987	0.0	1.0868305	3.6723332
GSM546246.CEL	2.2133582	4.5118103	0.0	0.7602471	3.0912337
GSM546247.CEL	2.1464648	4.428834	0.0	0.88328886	3.4821677
GSM546248.CEL	1.9107497	4.5655155	0.0	0.6764504	3.119133
GSM546249.CEL	2.2148542	4.0577397	0.0	0.8357161	3.9014444
GSM546250.CEL	3.1156387	2.093935	0.0	0.28910583	4.7810154
GSM546251.CEL	2.846159	2.3248172	0.0	0.31753045	4.643467
GSM546252.CEL	2.153356	3.8504243	0.0	0.6352093	4.5232143
GSM546253.CEL	2.2763376	3.8411741	0.0	0.656747	3.859713
GSM546254.CEL	2.100349	4.6753902	0.0	0.98197544	3.8387313
GSM546255.CEL	1.2101254	4.2860065	0.0	1.3299963	2.3986003
GSM546256.CEL	2.2002416	0.7366899	0.0	0.92659956	5.389579
GSM546257.CEL	1.5974331	2.464181	0.0	0.90476775	4.5260143
GSM546258.CEL	2.083977	1.8480239	0.0	0.8077103	5.677937
GSM546259.CEL	1.4703072	2.317174	0.0	0.70564973	4.4857674
GSM546260.CEL	1.0059087	3.2193975	0.0	1.1492763	5.1513333
GSM546261.CEL	0.8830242	2.75249	0.0	0.91041076	4.176777
GSM546262.CEL	0.60811174	1.4493074	0.0	0.79790664	5.846488
GSM546263.CEL	0.0	1.8935387	0.0	0.0	4.9521003
GSM546264.CEL	0.16360128	1.860326	0.0	0.6941531	4.9404116
GSM546265.CEL	0.23217547	2.1225448	0.0	0.90921116	5.683049
GSM546266.CEL	0.3533666	0.24892649	0.0	0.3478136	6.017962
GSM546267.CEL	0.284083	2.38658	0.0	0.70640457	4.9011393
GSM546268.CEL	2.066513	3.2199512	0.0	1.0521369	2.6276407
GSM546269.CEL	1.942323	4.2874303	0.0	1.9899354	3.365641
GSM546270.CEL	2.3400798	3.5628119	0.0	0.0	1.5135949
GSM546271.CEL	3.0736752	2.442202	0.0	1.0742431	2.686626
GSM546272.CEL	1.607913	3.7757554	0.0	0.95818573	3.593089
GSM546273.CEL	1.4788836	4.1895094	0.0	1.1225588	3.7115955
GSM546274.CEL	0.0	2.975328	0.0	0.20184886	5.7255917
GSM546275.CEL	0.0	2.6057243	0.0	0.14837861	4.939386
GSM546276.CEL	0.0	2.05416	0.0	0.0	5.55511
GSM546277.CEL	0.0	1.8491209	0.0	0.0	5.956662
GSM546278.CEL	2.9279494	4.0887566	0.0	0.5616648	4.5613856
GSM546279.CEL	2.2259927	3.9668856	0.0	0.9366753	4.256895
GSM546280.CEL	4.0396943	2.978147	0.0	2.685789	0.77013016
GSM546281.CEL	2.882484	4.9206934	0.0	2.0447707	2.1923225
GSM551147.CEL	0.0	0.0	0.6516797	0.0	0.0
GSM551148.CEL	1.6475693	0.0	0.047891557	0.0	0.0
GSM551149.CEL	0.7635139	0.0	1.936079	0.0	0.0
GSM551150.CEL	0.0	0.0	0.0	0.0	0.0
GSM551151.CEL	0.7281159	0.0	0.0	0.0	0.0
GSM551152.CEL	0.0	0.0	0.0	0.0	0.0
GSM560754.CEL	0.9064448	0.0	1.6810764	0.87492263	0.0
GSM560755.CEL	2.2888336	0.20014182	0.5520474	2.9322631	0.05291727
GSM560756.CEL	0.77253383	0.0	0.6157754	0.45970666	0.0
GSM560757.CEL	0.0	0.0	0.61894935	0.07036418	0.0
GSM560758.CEL	0.0	0.0	0.85713995	0.2155363	0.0
GSM560759.CEL	0.0	0.0	0.30598772	0.0	0.0
GSM562109_PAK_GI_colonization_2_6-9-04.CEL	0.0	1.0883042	0.0	2.7508235	1.895405
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.0	1.5653727	0.0	2.4692898	1.4448345
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.0	0.987093	0.0	2.6956081	2.1741505
GSM562112_Koh_PAK_H2O_1.CEL	0.0	0.0	2.843046	0.0	0.031593084
GSM562113_Koh_PAK_H2O_2.CEL	0.0	0.0	2.2951207	0.0	0.48470685
GSM562114_Koh_PAK_H2O_3.CEL	0.0	0.0	2.5153236	0.0	0.6892669
GSM567541.CEL	4.5169854	0.0	0.4804222	2.9269292	3.0898337
GSM567542.CEL	2.7563832	0.0	5.0098433	0.0	0.7416438
GSM567543.CEL	4.462246	0.0	0.41807473	2.8743615	3.172844
GSM567544.CEL	2.9562657	0.0	5.1255484	0.0	0.75651354
GSM567666.CEL	0.0	0.0	0.0	0.0	0.0
GSM567667.CEL	0.0	0.0	0.0	0.0	0.0
GSM567668.CEL	0.0	0.0	0.0	0.0	0.0
GSM567669.CEL	0.0	0.0	0.0	0.0	0.0
GSM567670.CEL	0.0	0.008120388	0.0	0.0	0.0
GSM567671.CEL	0.0	0.0	0.0	0.0	0.0
GSM567672.CEL	0.0	0.0	0.0	0.0	0.0
GSM567673.CEL	0.0	0.0	0.0	0.0	0.0
GSM567674.CEL	0.0	0.0	0.0	0.0	0.0
GSM567675.CEL	0.0	0.0	0.0	0.0	0.0
GSM567676.CEL	0.0	0.0	0.0	0.0	0.0
GSM567677.CEL	0.0	0.0	0.0	0.0	0.0
GSM567678.CEL	0.0	0.0	0.0	0.0	0.0
GSM567679.CEL	0.0	0.0	0.0	0.0	0.0
GSM567680.CEL	0.0	1.3525391	0.0	0.0	0.0
GSM567681.CEL	0.0	1.9328606	0.0	0.0	0.0
GSM567682.CEL	0.0	0.0	0.0	0.0	0.0
GSM567683.CEL	0.0	0.0	0.0	0.0	0.0
GSM567684.CEL	0.0	0.0	0.0	0.0	0.0
GSM567685.CEL	0.0	0.0	0.0	0.0	0.0
GSM567686.CEL	0.0	0.0	0.0	0.0	0.0
GSM567687.CEL	0.0	0.0	0.0	0.0	0.0
GSM567688.CEL	0.0	0.0	0.0	0.0	0.0
GSM567689.CEL	0.0	0.0	0.0	0.0	0.0
GSM567690.CEL	0.0	2.3490157	0.0	0.0	0.0
GSM567691.CEL	0.0	2.2923994	0.0	0.0	0.0
GSM567692.CEL	0.0	0.0	0.0	0.0	0.0
GSM567693.CEL	0.0	0.0	0.0	0.0	0.0
GSM567694.CEL	0.0	0.0	0.0	0.0	0.0
GSM567695.CEL	0.0	0.0	0.0	0.0	0.0
GSM573322.CEL	3.3851843	0.0	3.3555527	0.0	0.0
GSM573323.CEL	3.917634	0.0	3.6143124	0.0	0.0
GSM573324.CEL	4.5878844	0.0	2.5351899	0.0	0.0
GSM573325.CEL	4.2051597	0.0	2.6254957	0.0	0.0
GSM573326.CEL	4.8741283	0.0	2.2604792	0.0	0.0
GSM573327.CEL	3.9029007	0.0	3.1589184	0.0	0.0
GSM591496.CEL	3.0609908	0.0	1.9888096	1.7546046	4.467869
GSM591601.CEL	2.893459	0.0	1.7346859	1.5397149	4.1352696
GSM591602.CEL	3.3285222	0.0	1.6131885	0.63338685	4.2496424
GSM591603.CEL	0.651907	0.0	3.4448228	0.0	3.2827487
GSM591622.CEL	0.5835883	0.0	3.0914638	0.0	2.7572494
GSM591623.CEL	0.9836852	0.0	3.348166	0.0	3.1175385
GSM591624.CEL	0.0	0.0	2.6175232	0.0	2.5063624
GSM591625.CEL	0.12503064	0.0	2.6969054	0.0	2.0938227
GSM591627.CEL	0.0	0.0	2.745944	0.0	1.5230007
GSM596626.CEL	0.0	0.0	0.19201219	0.0	4.96606
GSM596819.CEL	0.0	0.0	1.2496247	0.0	5.526653
GSM597216.CEL	0.374838	0.0	2.1025434	0.0	1.9612304
GSM597217.CEL	0.0	0.0	1.1736466	0.0	0.31399193
GSM597218.CEL	0.0	0.0	1.3616849	0.0	0.7460543
GSM597219.CEL	2.8412104	0.0	1.7991292	1.9594693	3.906639
GSM597220.CEL	2.6874857	0.0	1.2666198	2.0171046	3.6839318
GSM597221.CEL	3.097632	0.19404513	0.3402083	2.0346937	4.482019
GSM597329.CEL	0.95286626	0.0	3.1580098	0.0	3.0475163
GSM597330.CEL	0.9038032	0.0	3.963277	0.15584165	4.085572
GSM597331.CEL	2.0282826	0.0	3.328195	0.0	4.1468263
GSM610406.CEL	3.5701914	0.0	3.0207615	0.17075151	0.6905067
GSM610407.CEL	3.2087367	0.0	3.28398	0.0	0.5957243
GSM617286.CEL	0.0	0.0	0.49541143	1.9031512	2.8611026
GSM617287.CEL	0.0	0.0	0.20961344	1.4349997	3.400209
GSM617288.CEL	0.0	0.0	0.0	2.1085782	3.5100107
GSM617289.CEL	0.0	0.0	0.8255561	2.1332197	2.9060163
GSM617290.CEL	0.0	0.0	1.3086698	1.8706136	2.6677494
GSM617291.CEL	0.0	0.0	1.0864747	2.1125898	2.7543983
GSM617292.CEL	0.0	0.0	0.8151435	1.1834494	2.9552922
GSM617293.CEL	0.0	0.0	0.3478208	0.96765697	3.7514749
GSM617294.CEL	0.0	0.0	0.0	0.28478056	3.737121
GSM617295.CEL	0.0	0.0	2.6671505	0.8415636	2.4397159
GSM617296.CEL	0.0	0.0	3.3244238	1.2916409	2.5659075
GSM617297.CEL	0.0	0.0	3.711298	0.23471373	1.6801376
GSM617298.CEL	0.0	0.0	0.0	0.0	0.0
GSM617299.CEL	0.0	0.0	0.0	0.0	0.0
GSM617300.CEL	0.0	0.0	0.0	0.0	0.0
GSM617301.CEL	0.0	0.0	0.0	0.0	0.0
GSM625973.CEL	0.0	0.0	0.0	0.0	0.0
GSM625974.CEL	0.0	0.0	0.0	0.0	0.0
GSM625975.CEL	0.0	0.0	0.0	0.0	0.0
GSM625976.CEL	0.0	0.0	0.0	0.0	0.0
GSM625977.CEL	0.0	0.0	0.0	0.0	0.0
GSM625978.CEL	0.0	0.0	0.0	0.0	0.0
GSM625979.CEL	0.0	0.0	0.0	0.0	0.0
GSM625980.CEL	0.0	0.0	0.0	0.0	0.0
GSM625981.CEL	0.0	0.0	0.0	0.0	0.0
GSM625982.CEL	0.0	0.0	0.0	0.0	1.0295407
GSM629176.CEL	2.8284106	1.3945807	0.0	3.9208782	0.47559184
GSM629177.CEL	2.316908	2.743145	0.0	3.2779	0.38623732
GSM629178.CEL	2.7400584	2.1714525	0.0	3.9264634	0.52274835
GSM629179.CEL	2.276973	1.7275385	0.0	3.3569567	0.3900682
GSM637573.CEL	0.0	0.0	0.0	0.0	0.0
GSM637574.CEL	0.0	0.0	0.0	0.0	0.0
GSM637575.CEL	0.0	0.0	0.0	0.0	0.0
GSM637576.CEL	0.0	0.0	0.0	0.0	0.0
GSM637577.CEL	0.0	0.0	0.0	0.0	0.0
GSM637578.CEL	0.0	0.0	0.0	0.0	0.0
GSM637579.CEL	0.0	0.0	0.0	0.0	0.0
GSM637580.CEL	0.0	0.0	0.0	0.0	0.0
GSM637581.CEL	0.0	0.0	0.0	0.0	0.0
GSM637582.CEL	0.0	0.0	0.0	0.0	0.0
GSM637583.CEL	0.0	0.0	0.0	0.0	0.0
GSM637584.CEL	0.0	0.0	0.0	0.0	0.0
GSM637585.CEL	0.0	0.0	0.0	0.0	0.0
GSM637586.CEL	0.0	0.0	0.0	0.0	0.0
GSM637587.CEL	0.0	0.0	0.0	0.0	0.0
GSM637588.CEL	0.0	0.0	0.0	0.0	0.0
GSM637589.CEL	0.0	1.5812	0.0	0.0	0.0
GSM637590.CEL	0.0	1.7106827	0.0	0.0	0.0
GSM637591.CEL	0.0	2.224328	0.0	0.0	0.73586684
GSM637592.CEL	0.0	2.3526077	0.0	0.0	0.94746923
GSM637593.CEL	0.0	0.0	0.0	0.0	0.0
GSM637594.CEL	0.0	0.0	0.0	0.0	0.0
GSM637595.CEL	0.0	0.0	0.0	0.0	0.0
GSM637596.CEL	0.0	0.0	0.0	0.0	0.0
GSM637597.CEL	0.0	0.0	0.0	0.0	0.0
GSM637598.CEL	0.0	0.0	0.0	0.0	0.0
GSM641845.CEL	3.2838397	4.3796396	0.0	1.3307719	1.2127085
GSM641846.CEL	2.5884278	5.2433157	0.0	1.3724542	1.3359227
GSM641847.CEL	2.2766528	4.8610277	0.0	1.3442272	1.6012391
GSM641848.CEL	2.3389335	4.970746	0.0	1.4714898	1.5898592
GSM641849.CEL	3.540998	4.9830585	0.0	1.6795412	1.6133417
GSM663161_03_mix_1wP_Pae_5-10-07_S2.CEL	2.9968762	2.921898	0.0	2.3444781	1.1188956
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	2.7919698	0.1638647	0.0	4.0820556	0.47816458
GSM663163_04_Pae_5-10-07_S2.CEL	2.9534698	2.6129203	0.0	3.7657888	0.71517426
GSM663164_Pae_5-22-07_S2.CEL	2.9674292	0.28930706	0.0	3.5341198	0.22149584
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	4.140678	0.0	0.9214132	0.776757	0.0
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	3.8482075	0.0	0.83726746	0.6618611	0.0
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	4.2065115	0.021312132	0.0	1.6121261	0.7789266
GSM685447.CEL	0.0	0.0	0.0	0.0	0.0
GSM685448.CEL	0.0	0.0	0.0	0.0	0.0
GSM685449.CEL	0.0	0.0	0.0	0.0	0.0
GSM685450.CEL	0.0	0.0	0.0	0.0	0.0
GSM698080.CEL	2.4817855	0.36997968	0.0	2.079145	0.0
GSM698081.CEL	3.1070857	0.19350266	0.31569362	2.4116435	0.23784405
GSM711446.CEL	0.09434724	0.0	4.371619	3.7263641	0.0
GSM711447.CEL	0.0	0.0	4.0540295	3.9777467	0.0
GSM711448.CEL	0.9685502	0.0	3.6501043	4.066503	0.0
GSM711449.CEL	0.4969731	0.0	3.569595	3.8473523	0.0
GSM711450.CEL	0.0	0.0	3.4155438	4.7526064	0.0
GSM711451.CEL	0.0	0.0	3.3747227	4.4949055	0.0
GSM711452.CEL	0.0	0.0	3.7278986	4.6072063	0.0
GSM711453.CEL	1.348247	0.0	1.5368004	5.116419	0.0
GSM711454.CEL	1.5034056	0.0	1.9644451	4.7041626	0.041275352
GSM711455.CEL	1.1072019	0.0	1.9358935	4.766444	0.0
GSM717419.CEL	4.8995895	0.0	2.261098	0.0	0.0
GSM717420.CEL	3.7057028	0.0	1.4064319	0.0	0.0
GSM717421.CEL	4.12002	0.0	1.4952481	0.0	0.0
GSM717422.CEL	0.0	0.0	0.0	0.0	0.0
GSM717423.CEL	0.0	0.0	0.10979521	0.0	0.0
GSM717424.CEL	0.0	0.0	0.0	0.0	0.0
GSM735748_PA14_WT.CEL	0.30758405	0.0	3.4843667	0.0	3.5809693
GSM735749_PA14_WT_adenosine.CEL	0.0	0.0	3.9081297	0.0	4.0685053
GSM738261.CEL	0.0	0.0	5.2364044	0.0	0.0
GSM738262.CEL	0.0	0.0	5.306013	0.0	0.0
GSM738263.CEL	0.0	0.0	5.0956106	0.0	0.0
GSM738264.CEL	0.0	0.0	5.0532465	0.0	0.0
GSM738265.CEL	0.0	0.0	4.862374	0.0	0.0
GSM738266.CEL	0.0	0.0	5.2375054	0.0	0.0
GSM740019.CEL	0.76411855	0.0	3.703281	0.0	4.585069
GSM740020.CEL	0.6587562	0.0	3.985943	0.0	4.9377503
GSM741203.CEL	0.0	0.0	5.4136314	0.0	0.0
GSM741204.CEL	0.0	0.0	5.5169735	0.0	0.0
GSM741205.CEL	0.0	0.0	5.30787	0.0	0.0
GSM741206.CEL	0.0	0.0	5.480729	0.0	0.0
GSM741207.CEL	0.0	0.0	5.374823	0.0	0.0
GSM741208.CEL	0.0	0.0	5.4947853	0.0	0.0
GSM741209.CEL	0.0	0.0	5.120906	0.0	0.0
GSM741210.CEL	0.0	0.0	4.9187555	0.0	0.0
GSM741211.CEL	0.0	0.0	4.6290607	0.0	0.0
GSM741212.CEL	0.0	0.0	4.465235	0.0	0.0
GSM741213.CEL	0.0	0.0	4.8134274	0.0	0.0
GSM741214.CEL	0.0	0.0	4.900583	0.0	0.0
GSM743001_PAO1-PC4-a.CEL	0.0	2.291688	0.0	0.99858534	0.0
GSM743002_PAO1-PC4-b.CEL	0.0	2.2075887	0.0	0.5372712	0.0
GSM743003_PAO1-PC4-c.CEL	0.0	3.2152052	0.0	0.71861815	0.0
GSM743004_PAO1-PC24-a.CEL	0.0	2.8954701	0.0	0.0	0.0
GSM743005_PAO1-PC24-b.CEL	0.0	3.021041	0.0	0.0	0.0
GSM743006_PAO1-PC24-c.CEL	0.0	3.1012402	0.0	0.0	0.0
GSM743007_PAO1-SC24-a.CEL	0.0	1.3524525	0.0	0.0	0.0
GSM743008_PAO1-SC24-b.CEL	0.0	0.0	0.0	0.0	0.0
GSM743009_PAO1-SC24-c.CEL	0.0	1.0761846	0.0	0.0	0.0
GSM767700.CEL	0.0	0.0	5.1494446	0.0	0.0
GSM767701.CEL	0.0	0.0	4.8776655	0.0	0.0
GSM767702.CEL	0.0	0.0	4.936066	0.0	0.0
GSM767703.CEL	0.0	0.0	5.3770833	0.0	0.0
GSM767704.CEL	0.0	0.0	5.556764	0.0	0.0
GSM767705.CEL	0.0	0.0	5.123761	0.0	0.0
GSM774085_CF30-1979a.CEL	0.0	2.2497191	0.0	0.0	4.2657547
GSM774086_CF30-1979b.CEL	0.0	3.1190763	0.0	0.108638644	5.8682513
GSM774087_CF30-1979c.CEL	0.0	2.9346461	0.0	0.022215784	6.2579646
GSM774088_CF43-1973a.CEL	0.4990052	4.098957	0.0	0.48086995	4.596348
GSM774089_CF43-1973b.CEL	0.54495454	4.2354093	0.0	0.5622817	4.4155736
GSM774090_CF43-1973c.CEL	0.7890816	4.4320774	0.0	0.7588273	4.3880477
GSM774091_CF66-1973a.CEL	0.27263856	3.83457	0.0	0.23957771	4.987251
GSM774092_CF66-1973b.CEL	0.0	3.3308845	0.0	0.0	5.1265764
GSM774093_CF66-1973c.CEL	0.11321175	3.6190062	0.0	0.12353635	4.9260864
GSM774094_CF66-1992a.CEL	0.0	2.4566069	0.0	0.0	5.2148557
GSM774095_CF66-1992b.CEL	0.0	2.8790998	0.0	0.0	5.5582967
GSM774096_CF66-1992c.CEL	0.0	2.659194	0.0	0.0	5.5025134
GSM774097_CF66-2008a.CEL	0.0	1.8810577	0.0	0.0	6.4799223
GSM774098_CF66-2008b.CEL	0.0	1.7705077	0.0	0.0	6.512867
GSM774099_CF66-2008c.CEL	0.0	1.4774334	0.0	0.0	6.0909786
GSM774100_CF105-1973a.CEL	0.6776938	4.811123	0.0	0.61440814	4.3758874
GSM774101_CF105-1973b.CEL	0.58751994	4.545911	0.0	0.5713463	3.9471812
GSM774102_CF105-1973c.CEL	0.520059	4.5446053	0.0	0.543028	3.9970555
GSM774103_CF114-1973a.CEL	1.2283802	4.527136	0.0	0.6984304	3.6296701
GSM774104_CF114-1973b.CEL	1.1448088	4.970342	0.0	0.6921036	3.3406348
GSM774105_CF114-1973c.CEL	1.4848356	4.6796513	0.0	0.75331914	3.6072974
GSM774106_CF173-1984a.CEL	0.0	2.3767505	0.0	0.0	5.5551944
GSM774107_CF173-1984b.CEL	0.0	2.4874678	0.0	0.030210733	6.0863433
GSM774108_CF173-1984c.CEL	0.0	1.6282254	0.0	0.0	5.8844852
GSM774109_CF173-2002a.CEL	0.0	0.82429004	0.0	0.0	2.7710104
GSM774110_CF173-2002b.CEL	0.0	1.1520965	0.0	0.0	3.0649734
GSM774111_CF173-2002c.CEL	0.0	1.5634562	0.0	0.0	4.833292
GSM774112_CF173-2005a.CEL	0.0	2.317171	0.0	0.0	6.519386
GSM774113_CF173-2005b.CEL	0.0	2.051344	0.0	0.0	5.651595
GSM774114_CF173-2005c.CEL	0.0	1.6386075	0.0	0.0	5.3403993
GSM774115_CF243-2002a.CEL	0.0	1.213116	0.0	0.0	5.4656215
GSM774116_CF243-2002b.CEL	0.0	1.2731388	0.0	0.0	5.9632316
GSM774117_CF243-2002c.CEL	0.0	0.47472578	0.0	0.0	3.134232
GSM774118_CF333-1991a.CEL	0.0	2.7949476	0.0	0.0	6.038061
GSM774119_CF333-1991b.CEL	0.0	3.0606189	0.0	0.15480202	6.152549
GSM774120_CF333-1991c.CEL	0.0	2.818223	0.0	0.0	5.7441406
GSM774121_CF333-1997a.CEL	0.0	2.6983113	0.0	0.046890736	6.060594
GSM774122_CF333-1997b.CEL	0.0	2.9761372	0.0	0.124513984	6.080275
GSM774123_CF333-1997c.CEL	0.0	2.8022943	0.0	0.0	5.3308496
GSM774124_CF333-2003a.CEL	0.0	2.947857	0.0	0.0	6.376357
GSM774125_CF333-2003b.CEL	0.0	2.5110993	0.0	0.0	6.634828
GSM774126_CF333-2003c.CEL	0.0	1.6810161	0.0	0.0	6.74367
GSM774127_CF333-2005a.CEL	0.0	0.7762607	0.0	0.0	6.1483936
GSM774128_CF333-2005b.CEL	0.0	2.2575655	0.0	0.0	5.8949986
GSM774129_CF333-2005c.CEL	0.0	1.1070044	0.0	0.0	5.7639537
GSM774130_CF333-2007a.CEL	0.0	2.061417	0.0	0.0	6.582357
GSM774131_CF333-2007b.CEL	0.0	1.7820061	0.0	0.0	6.3429723
GSM774132_CF333-2007c.CEL	0.0	0.7108959	0.0	0.0	5.1285543
GSM774133_B6-0_1.CEL	1.7648274	5.2023063	0.0	1.5938828	2.9597368
GSM774134_B6-0_2.CEL	1.2244178	4.6209426	0.0	1.0601795	1.8772469
GSM774135_B6-0_3.CEL	1.8648434	5.0599465	0.0	1.5563573	2.9384408
GSM774136_B6-4_1.CEL	1.4207971	4.903847	0.0	1.3342255	2.5479493
GSM774137_B6-4_2.CEL	1.272048	4.600726	0.0	1.0534846	2.552579
GSM774138_B6-4_3.CEL	1.8564233	5.1334534	0.0	1.5377078	2.6932354
GSM774139_B12-0_1.CEL	0.88347286	4.6464014	0.0	0.6993222	3.3796625
GSM774140_B12-0_2.CEL	0.8019447	4.5386977	0.0	0.8316109	3.3658977
GSM774141_B12-0_3.CEL	0.7484441	4.3180037	0.0	0.7050848	3.5150013
GSM774142_B12-4_1.CEL	0.78845394	4.65819	0.0	0.9514226	3.6353965
GSM774143_B12-4_2.CEL	0.8830049	4.642371	0.0	1.0172447	3.657052
GSM774144_B12-4_3.CEL	0.95141983	4.738785	0.0	0.89096427	3.545442
GSM774145_B12-7_1.CEL	0.31662416	4.3276477	0.0	0.40771413	2.9717512
GSM774146_B12-7_2.CEL	0.40393907	4.3803916	0.0	0.26296294	2.9751277
GSM774147_B12-7_3.CEL	0.4724651	4.4771566	0.0	0.84090877	3.3279514
GSM774148_B38-1_1.CEL	1.8574514	4.2753863	0.0	0.7666733	3.3943868
GSM774149_B38-1_2.CEL	2.0170949	4.5194836	0.0	0.71677035	3.2666898
GSM774150_B38-1_3.CEL	1.9262745	4.5819693	0.0	0.77895844	3.2812977
GSM774151_B38-2M_1.CEL	0.0	2.1311624	0.0	0.0	6.132946
GSM774152_B38-2M_2.CEL	0.0	1.8790282	0.0	0.0	5.9361362
GSM774153_B38-2M_3.CEL	0.0	2.052845	0.0	0.0	5.9319067
GSM774154_B38-2NM_1.CEL	1.9169955	3.9307294	0.0	0.7013144	3.5884018
GSM774155_B38-2NM_2.CEL	1.7738385	3.7870069	0.0	0.66409886	3.87333
GSM774156_B38-2NM_3.CEL	2.0307107	3.7305107	0.0	0.6188009	4.015259
GSM774157_B38-6M_1.CEL	0.0	2.0910683	0.0	0.0	5.916846
GSM774158_B38-6M_2.CEL	0.0	1.866527	0.0	0.0	5.915375
GSM774159_B38-6M_3.CEL	0.0	1.7698942	0.0	0.0	5.8956075
GSM774160_PAO1a.CEL	2.453785	5.344902	0.0	1.7823799	1.5929676
GSM774161_PAO1b.CEL	2.041512	5.326424	0.0	1.7526069	1.3683698
GSM774162_PAO1c.CEL	2.04461	5.474702	0.0	1.6824155	1.4772147
GSM794226_A27.CEL	1.7028162	0.57176673	1.0390245	0.0	2.482264
GSM794227_A28.CEL	1.7585601	0.519279	1.4669554	0.0	2.9071484
GSM794228_A29.CEL	0.0	0.0	1.6850405	0.0	0.2596486
GSM794229_A30.CEL	0.0	0.0	0.0	0.0	0.4511677
GSM794230_A31.CEL	0.0	0.0	0.0	0.0	0.049474806
GSM794231_A32.CEL	0.0	0.0	0.0	0.0	0.19735342
GSM821084_HZI0139_Pae_G1a.CEL	0.2107631	0.0	4.9450903	0.0	0.0
GSM821085_HZI0140_Pae_G1a.CEL	0.0015053749	0.0	4.8134665	0.0	0.0
GSM821086_HZI0141_Pae_G1a.CEL	0.2572013	0.0	5.2450457	0.0	0.0
GSM821087_HZI0142_Pae_G1a.CEL	0.0	0.0	4.9365444	0.0	0.0
GSM821088_HZI0143_Pae_G1a.CEL	0.68586534	0.0	5.200233	0.0	0.0
GSM821089_HZI0144_Pae_G1a.CEL	0.2225318	0.0	5.4663405	0.0	0.0
GSM821090_HZI0145_Pae_G1a.CEL	1.6549118	0.0	0.2447766	0.0	0.0
GSM821091_HZI0146_Pae_G1a.CEL	3.6791024	0.31079733	0.6896262	0.0	0.0
GSM821092_HZI0148_Pae_G1a.CEL	2.7022443	2.5833268	0.0	1.0209736	0.0
GSM821093_HZI0149_Pae_G1a.CEL	1.0206546	0.6159166	0.0	0.0	0.0
GSM821094_HZI0147_Pae_G1a.CEL	3.4152236	0.19245055	0.49633497	0.0	0.0
GSM821095_HZI0150_Pae_G1a.CEL	2.7356305	2.2101889	0.0	0.5576339	0.0
GSM821495.CEL	4.035941	0.0	3.2322023	0.0	0.0
GSM821496.CEL	2.925733	0.0	3.7541234	0.0	0.0
GSM821497.CEL	3.7144217	0.0	3.452492	0.0	0.0
GSM821498.CEL	4.9852567	0.0	1.8257623	0.20715243	0.20825541
GSM821499.CEL	2.8873787	0.0	3.6905205	0.0	0.0
GSM821500.CEL	3.0336647	0.0	3.9338465	0.0	0.13216096
GSM821501.CEL	3.9899116	0.0	2.5314872	0.0	0.0
GSM821502.CEL	3.684875	0.0	2.6807518	0.0	0.0
GSM821503.CEL	3.5861492	0.0	1.9596825	0.0	0.0
GSM821504.CEL	3.6517415	0.0	1.5931039	1.6099372	1.7000363
GSM821505.CEL	3.987379	0.0	1.3865151	1.48621	1.7174063
GSM821506.CEL	3.4713097	0.0	1.4459944	1.961514	1.7775086
GSM822689_wtBSM_A.CEL	5.4865093	0.0	0.089461744	0.0	0.0
GSM822690_wtBSM_B.CEL	5.2133336	0.0	0.24380344	0.0	0.0
GSM822691_delta_crcBSM_A.CEL	5.39008	0.0	0.0	0.20103216	0.0
GSM822692_delta_crcBSM_B.CEL	5.0422397	0.0	0.0	0.0	0.0
GSM822693_delta_cbrBBSM_A.CEL	4.59056	0.0	0.0	1.6827164	0.0
GSM822694_delta_cbrBBSM_B.CEL	5.504668	0.0	0.0	0.4100582	0.0
GSM822695_delta_crcZBSM_A.CEL	4.060069	0.0	0.0	2.946407	0.0
GSM822696_delta_crcZBSM_B.CEL	4.331087	0.0	0.0	1.4773567	0.0
